time,open,close,high,low
2024-08-20 11:55:00,124.301,124.292,124.301,124.292
2024-08-20 11:54:00,124.319,124.301,124.321,124.295
2024-08-20 11:53:00,124.298,124.319,124.326,124.283
2024-08-20 11:52:00,124.302,124.3,124.336,124.293
2024-08-20 11:51:00,124.303,124.3,124.308,124.281
2024-08-20 11:50:00,124.31,124.303,124.325,124.3
2024-08-20 11:49:00,124.399,124.31,124.399,124.303
2024-08-20 11:48:00,124.401,124.401,124.417,124.376
2024-08-20 11:47:00,124.424,124.401,124.434,124.393
2024-08-20 11:46:00,124.362,124.42,124.428,124.354
2024-08-20 11:45:00,124.351,124.366,124.371,124.348
2024-08-20 11:44:00,124.343,124.351,124.364,124.333
2024-08-20 11:43:00,124.366,124.341,124.378,124.341
2024-08-20 11:42:00,124.319,124.368,124.377,124.317
2024-08-20 11:41:00,124.261,124.315,124.315,124.247
2024-08-20 11:40:00,124.279,124.261,124.283,124.248
2024-08-20 11:39:00,124.29,124.279,124.326,124.268
2024-08-20 11:38:00,124.279,124.29,124.301,124.258
2024-08-20 11:37:00,124.245,124.279,124.283,124.238
2024-08-20 11:36:00,124.247,124.245,124.256,124.226
2024-08-20 11:35:00,124.301,124.247,124.305,124.237
2024-08-20 11:34:00,124.323,124.301,124.327,124.3
2024-08-20 11:33:00,124.34,124.323,124.351,124.308
2024-08-20 11:32:00,124.333,124.34,124.351,124.324
2024-08-20 11:31:00,124.265,124.333,124.339,124.262
2024-08-20 11:30:00,124.247,124.266,124.269,124.237
2024-08-20 11:29:00,124.237,124.247,124.25,124.215
2024-08-20 11:28:00,124.267,124.234,124.278,124.233
2024-08-20 11:27:00,124.31,124.267,124.326,124.267
2024-08-20 11:26:00,124.278,124.308,124.312,124.267
2024-08-20 11:25:00,124.267,124.278,124.296,124.255
2024-08-20 11:24:00,124.234,124.267,124.277,124.231
2024-08-20 11:23:00,124.258,124.234,124.268,124.228
2024-08-20 11:22:00,124.238,124.258,124.268,124.237
2024-08-20 11:21:00,124.239,124.238,124.239,124.209
2024-08-20 11:20:00,124.236,124.239,124.255,124.217
2024-08-20 11:19:00,124.263,124.236,124.264,124.234
2024-08-20 11:18:00,124.244,124.259,124.261,124.21
2024-08-20 11:17:00,124.255,124.244,124.266,124.236
2024-08-20 11:16:00,124.24,124.255,124.258,124.233
2024-08-20 11:15:00,124.285,124.24,124.285,124.24
2024-08-20 11:14:00,124.273,124.285,124.286,124.247
2024-08-20 11:13:00,124.303,124.273,124.317,124.272
2024-08-20 11:12:00,124.296,124.303,124.304,124.279
2024-08-20 11:11:00,124.265,124.294,124.326,124.264
2024-08-20 11:10:00,124.274,124.269,124.302,124.268
2024-08-20 11:09:00,124.304,124.274,124.309,124.271
2024-08-20 11:08:00,124.301,124.304,124.311,124.278
2024-08-20 11:07:00,124.3,124.301,124.323,124.296
2024-08-20 11:06:00,124.228,124.299,124.307,124.228
2024-08-20 11:05:00,124.251,124.23,124.263,124.217
2024-08-20 11:04:00,124.263,124.252,124.282,124.239
2024-08-20 11:03:00,124.23,124.263,124.263,124.22
2024-08-20 11:02:00,124.219,124.23,124.23,124.194
2024-08-20 11:01:00,124.261,124.219,124.267,124.216
2024-08-20 11:00:00,124.307,124.261,124.314,124.261
2024-08-20 10:59:00,124.256,124.307,124.307,124.255
2024-08-20 10:58:00,124.278,124.256,124.278,124.25
2024-08-20 10:57:00,124.269,124.278,124.279,124.24
2024-08-20 10:56:00,124.264,124.267,124.28,124.243
2024-08-20 10:55:00,124.243,124.263,124.268,124.217
2024-08-20 10:54:00,124.313,124.249,124.313,124.248
2024-08-20 10:53:00,124.302,124.313,124.316,124.291
2024-08-20 10:52:00,124.315,124.302,124.332,124.302
2024-08-20 10:51:00,124.272,124.315,124.318,124.258
2024-08-20 10:50:00,124.272,124.272,124.275,124.244
2024-08-20 10:49:00,124.262,124.27,124.272,124.256
2024-08-20 10:48:00,124.263,124.264,124.299,124.258
2024-08-20 10:47:00,124.274,124.261,124.275,124.247
2024-08-20 10:46:00,124.268,124.272,124.274,124.253
2024-08-20 10:45:00,124.231,124.27,124.288,124.22
2024-08-20 10:44:00,124.215,124.231,124.255,124.215
2024-08-20 10:43:00,124.189,124.215,124.215,124.177
2024-08-20 10:42:00,124.185,124.189,124.204,124.171
2024-08-20 10:41:00,124.187,124.185,124.187,124.16
2024-08-20 10:40:00,124.211,124.187,124.22,124.187
2024-08-20 10:39:00,124.204,124.211,124.217,124.193
2024-08-20 10:38:00,124.161,124.204,124.205,124.139
2024-08-20 10:37:00,124.109,124.164,124.178,124.106
2024-08-20 10:36:00,124.125,124.101,124.13,124.09
2024-08-20 10:35:00,124.121,124.114,124.126,124.089
2024-08-20 10:34:00,124.094,124.13,124.13,124.092
2024-08-20 10:33:00,124.128,124.096,124.128,124.082
2024-08-20 10:32:00,124.115,124.128,124.131,124.093
2024-08-20 10:31:00,124.144,124.113,124.144,124.102
2024-08-20 10:30:00,124.134,124.144,124.163,124.123
2024-08-20 10:29:00,124.148,124.134,124.181,124.134
2024-08-20 10:28:00,124.165,124.148,124.166,124.132
2024-08-20 10:27:00,124.179,124.165,124.191,124.147
2024-08-20 10:26:00,124.158,124.179,124.191,124.157
2024-08-20 10:25:00,124.09,124.158,124.16,124.085
2024-08-20 10:24:00,124.112,124.09,124.123,124.079
2024-08-20 10:23:00,124.076,124.11,124.113,124.069
2024-08-20 10:22:00,124.0,124.076,124.089,124.0
2024-08-20 10:21:00,124.05,124.0,124.05,123.998
2024-08-20 10:20:00,124.05,124.05,124.053,124.026
2024-08-20 10:19:00,124.081,124.05,124.112,124.05
2024-08-20 10:18:00,124.085,124.081,124.117,124.068
2024-08-20 10:17:00,124.013,124.085,124.094,124.013
2024-08-20 10:16:00,123.998,124.013,124.02,123.988
2024-08-20 10:15:00,123.991,123.996,124.004,123.966
2024-08-20 10:14:00,124.035,123.995,124.053,123.992
2024-08-20 10:13:00,124.009,124.037,124.037,124.008
2024-08-20 10:12:00,124.001,124.01,124.014,123.995
2024-08-20 10:11:00,124.026,124.001,124.026,123.985
2024-08-20 10:10:00,124.063,124.031,124.067,124.027
2024-08-20 10:09:00,124.109,124.063,124.123,124.062
2024-08-20 10:08:00,124.085,124.109,124.109,124.085
2024-08-20 10:07:00,124.058,124.085,124.102,124.054
2024-08-20 10:06:00,124.078,124.058,124.085,124.053
2024-08-20 10:05:00,124.088,124.074,124.093,124.062
2024-08-20 10:04:00,124.036,124.085,124.085,124.031
2024-08-20 10:03:00,124.062,124.036,124.075,124.034
2024-08-20 10:02:00,123.98,124.062,124.062,123.978
2024-08-20 10:01:00,123.983,123.98,123.989,123.949
2024-08-20 10:00:00,123.986,123.983,123.994,123.964
2024-08-20 09:59:00,123.967,123.989,124.013,123.967
2024-08-20 09:58:00,123.945,123.965,123.981,123.935
2024-08-20 09:57:00,123.843,123.945,123.945,123.843
2024-08-20 09:56:00,123.863,123.847,123.865,123.818
2024-08-20 09:55:00,123.829,123.863,123.875,123.795
2024-08-20 09:54:00,123.8,123.829,123.835,123.791
2024-08-20 09:53:00,123.808,123.8,123.811,123.794
2024-08-20 09:52:00,123.779,123.808,123.813,123.77
2024-08-20 09:51:00,123.811,123.779,123.811,123.778
2024-08-20 09:50:00,123.849,123.808,123.852,123.805
2024-08-20 09:49:00,123.866,123.847,123.899,123.844
2024-08-20 09:48:00,123.827,123.866,123.873,123.818
2024-08-20 09:47:00,123.839,123.827,123.846,123.806
2024-08-20 09:46:00,123.81,123.838,123.86,123.806
2024-08-20 09:45:00,123.816,123.81,123.838,123.797
2024-08-20 09:44:00,123.858,123.816,123.86,123.813
2024-08-20 09:43:00,123.814,123.86,123.866,123.809
2024-08-20 09:42:00,123.833,123.812,123.833,123.808
2024-08-20 09:41:00,123.887,123.83,123.889,123.827
2024-08-20 09:40:00,123.897,123.887,123.905,123.871
2024-08-20 09:39:00,123.885,123.897,123.906,123.88
2024-08-20 09:38:00,123.889,123.885,123.908,123.868
2024-08-20 09:37:00,123.956,123.893,123.956,123.891
2024-08-20 09:36:00,123.976,123.958,123.997,123.952
2024-08-20 09:35:00,123.942,123.976,123.988,123.942
2024-08-20 09:34:00,123.966,123.942,123.977,123.935
2024-08-20 09:33:00,123.984,123.963,123.99,123.961
2024-08-20 09:32:00,123.97,123.989,124.002,123.957
2024-08-20 09:31:00,123.972,123.97,123.994,123.97
2024-08-20 09:30:00,123.987,123.972,124.003,123.96
2024-08-20 09:29:00,124.072,123.987,124.072,123.965
2024-08-20 09:28:00,124.081,124.072,124.089,124.036
2024-08-20 09:27:00,124.083,124.081,124.099,124.061
2024-08-20 09:26:00,124.124,124.083,124.124,124.081
2024-08-20 09:25:00,124.152,124.119,124.162,124.114
2024-08-20 09:24:00,124.129,124.15,124.152,124.116
2024-08-20 09:23:00,124.129,124.13,124.148,124.118
2024-08-20 09:22:00,124.101,124.139,124.14,124.096
2024-08-20 09:21:00,124.105,124.099,124.11,124.082
2024-08-20 09:20:00,124.137,124.105,124.157,124.103
2024-08-20 09:19:00,124.145,124.14,124.161,124.118
2024-08-20 09:18:00,124.157,124.145,124.181,124.14
2024-08-20 09:17:00,124.161,124.157,124.179,124.149
2024-08-20 09:16:00,124.147,124.16,124.16,124.12
2024-08-20 09:15:00,124.142,124.148,124.157,124.141
2024-08-20 09:14:00,124.175,124.144,124.196,124.14
2024-08-20 09:13:00,124.162,124.171,124.173,124.151
2024-08-20 09:12:00,124.165,124.162,124.185,124.153
2024-08-20 09:11:00,124.162,124.165,124.167,124.123
2024-08-20 09:10:00,124.173,124.162,124.187,124.158
2024-08-20 09:09:00,124.196,124.173,124.198,124.159
2024-08-20 09:08:00,124.198,124.196,124.2,124.161
2024-08-20 09:07:00,124.232,124.2,124.232,124.197
2024-08-20 09:06:00,124.209,124.23,124.24,124.202
2024-08-20 09:05:00,124.235,124.211,124.242,124.21
2024-08-20 09:04:00,124.248,124.233,124.266,124.226
2024-08-20 09:03:00,124.275,124.247,124.28,124.23
2024-08-20 09:02:00,124.277,124.276,124.309,124.264
2024-08-20 09:01:00,124.242,124.274,124.276,124.235
2024-08-20 09:00:00,124.273,124.245,124.284,124.232
2024-08-20 08:59:00,124.201,124.275,124.275,124.201
2024-08-20 08:58:00,124.193,124.201,124.21,124.153
2024-08-20 08:57:00,124.21,124.196,124.212,124.171
2024-08-20 08:56:00,124.239,124.21,124.24,124.208
2024-08-20 08:55:00,124.257,124.239,124.27,124.239
2024-08-20 08:54:00,124.297,124.257,124.299,124.257
2024-08-20 08:53:00,124.324,124.297,124.332,124.271
2024-08-20 08:52:00,124.333,124.324,124.341,124.299
2024-08-20 08:51:00,124.348,124.333,124.352,124.319
2024-08-20 08:50:00,124.397,124.348,124.408,124.348
2024-08-20 08:49:00,124.464,124.395,124.475,124.395
2024-08-20 08:48:00,124.49,124.463,124.505,124.454
2024-08-20 08:47:00,124.516,124.491,124.541,124.491
2024-08-20 08:46:00,124.533,124.517,124.537,124.509
2024-08-20 08:45:00,124.621,124.533,124.621,124.532
2024-08-20 08:44:00,124.599,124.621,124.625,124.591
2024-08-20 08:43:00,124.587,124.599,124.602,124.576
2024-08-20 08:42:00,124.598,124.59,124.634,124.589
2024-08-20 08:41:00,124.571,124.6,124.606,124.563
2024-08-20 08:40:00,124.589,124.569,124.612,124.569
